token,title,rent/sell,apartment/house,category,register_data,description,city,district,price,credit,rent,business-type,image,build_date,room,meterage,location,elevator,parking,storage,unitpf,tabaghe,sanad,jahat,vaziat,balkon,wc,jenskaff,cooler,heater,tamin_hot_water
gZkCMSSF,ساختمان ۱۸۰ متری با کوچه ۲۴ متری,residential-sell,apartment-sell,apartment-sell,27-7-2024,"ساختمان ۱۸۰ متری با کوچه ۲۴ متری|فروش آپارتمان|رشت، گلسار|خرید و فروش ◾️ساختمان ضد زلزله خاص منطقه◾️



۱۸۰ متر
سند تک برگ
پنجره های قدی
پهنای کوچه ۲۴ متر
تک واحدی




نمای خاص نعو کلاسیک
قابلیت پارک ۲ ماشین
کابینت های گلس زیبا 
مستر 
مطبخ
لاندری
کلوزت





جهت هماهنگی برای بازدید تماس بگیرید| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",rasht,golsaar,10000000000,0,0,real-estate-business,"['https://s100.divarcdn.com/static/photo/afra/post/wZKZdae5N3aW0lQRHXIRcA/16053a79-8c46-4edd-999a-ad29129785ff.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/9LXEQY39GTOyvgqUeLxA_g/a05979f6-05e2-437d-99b5-64184f1c50bc.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/PlETUdmXmVqSgmsVOECmHQ/50106f93-f687-44fd-b7a9-c4c66b6ec5ac.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/CPNCwsnVRBN4JjGnXdatJg/8334ea55-99e1-4265-96fd-04888f4cfdb6.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/aNtBLrFQj6bYr2eZAL6pUw/dad94ff5-0791-46de-a9f2-096147a38d4c.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/n9-HRnY3XVeZ341NDvhSiA/afc1d812-69bb-474d-9253-71853270f305.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/bQ8Ro7f3lVklCeJvjpIIgw/8f7a172f-b3a1-4dde-8e93-3749734e0726.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/4YIyCWdWPyMrtOrhSr8oAA/4c4ae46c-0b4e-401e-93e6-6a4a3ecd5577.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/pLmZJSsSpz4xIptSipa86A/8719e782-1063-493b-8677-2ad1973f3fd1.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/2cLMUUq5VfdwlQvw7ekVIg/d492c516-1a61-4cd9-874a-dc16fbb8d750.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/SWqI3QQQZGsXX0zksEvekw/a97499e2-6911-4c93-a9e4-e40d6f59eba7.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/ePlijh4JmRdfFcCD9_gFKA/2b99c685-3e5d-43cb-9bd1-95cc9d75c9c8.jpg']",1403,3,180,"{'latitude': 37.30633, 'longitude': 49.5916}",دارد,دارد,دارد,1,,تک‌برگ,,,,,,,,
gZKGZ3il,ویلاباغ قواره اول۵۸۰متری۴خوابه فول فرنیش سندتکبرگ,residential-sell,house-villa-sell,house-villa-sell,06-8-2024,"ویلاباغ قواره اول۵۸۰متری۴خوابه فول فرنیش سندتکبرگ|فروش خانه و ویلا|نور|خرید و فروش کد : ۸۰  
فروش ویژه ویلا باغ شیک جنگلی نور 
متراژ ۵۸۰ متر 
بنا ۲۵۰ متر 
۴ خواب مستر 
۳ کیلو متری دریا 
فول فرنیش . کابینت فول 
نورپردازی نما و محوطه 
شهرکی + نگهبانی ۲۴ ساعته 
اقساط بدون سود و بهره 
معاوضه با ملک و خودرو 
برای اطلاعات بیشتر لطفا با مشاور خود تماس بگیرید| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",nur,,2200000000,0,0,real-estate-business,"['https://s100.divarcdn.com/static/photo/afra/post/xdeSjvd_36dnupUd-AF24Q/f52d3000-627a-434a-a617-02d0f31dd098.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/oJJZ9Rcs1NNU__hcGyZMhw/7d8ea71e-0a76-42fe-ae71-78d0e7b813a7.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/4fxCrq6H5yPEyJ5e1SwGbg/fceb0ead-d375-4093-a245-3eea941b4cb9.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/sVj8DLmDkhsvW8xARnu9gw/c8779c5b-c898-4316-9962-6a4bc5e75201.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/8kSwh65s82X7eKzfU6smMA/c47e0d27-3260-4119-b3dd-960fa21c39c7.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/k6kJQBX00QILohR-xQxynw/15a455ed-195a-46d5-9a9f-917a353a4487.jpg']",1401,4,250,,,,,,,,,,,,,,,
gZki6Q-u,فروش خانه همکف سند شش دونگ,residential-sell,house-villa-sell,house-villa-sell,27-7-2024,"فروش خانه همکف سند شش دونگ|فروش خانه و ویلا|اردکان|خرید و فروش خانه مستقل فروشی  دوخواب ۱۰سال ساخت  تمیز بدون هیچ گونه خرابی  داخل تکمیل  نما آجر گری
جزییات کامل داخل آگهی گذاشته شده
آدرس. اردکان خ امام جعفر صادق (دیلمی )کوچه ۹۰| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",ardakan,,3400000000,0,0,personal,"['https://s100.divarcdn.com/static/photo/afra/post/8Z3OrHBolKuIWPXwSjuICA/a1502ff8-1eac-4aec-8b21-8d3b234b1501.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/BnSJW2pBDGxXRgxSsrvx5Q/789d9311-ec5c-4716-9c1a-edc44bb09b58.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/ZpDINgwg2TK2vHayYngijA/a64dacd6-c960-4990-9f59-6245c7b2b4a6.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/OCDD6660wpaI5jomNFKJ6w/832d71bb-8b20-40c0-b6d9-e6552401a9fa.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/VK4g48RcYcT25qxdoSW7cQ/26032685-4ee3-4961-8123-897ca5292502.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/gjNUzwiAX85kdOVNiC2qTQ/4a5c2628-6271-47e3-bd61-86399fb9202d.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/ubjw7dDCx-8iQNe957QRhw/89e406e3-70ff-45fa-a948-a6962378ca64.jpg']",1393,2,141,,,دارد,دارد,,,تک‌برگ,شمالی,بازسازی نشده,دارد,ایرانی و فرنگی,سرامیک,کولر آبی,بخاری,آبگرم‌کن
gZKKEBQn,آپارتمان ۹۵متر دیباجی_غرق نور,residential-rent,apartment-rent,apartment-rent,06-8-2024,"آپارتمان ۹۵متر دیباجی_غرق نور|اجارهٔ آپارتمان|تهران، قیطریه|خرید و فروش #دیباجی جنوبی
✅️۹۵متر
✅️۲خواب
✅️سالن یکدست و پرده خور
✅️خوابها نور مستقیم
✅️دارای حیاط خلوت اختصاصی 
✅️سرایدار مقیم
✅️ورودی لابی
✅️استخر غیر فعال
✅️حیاط مشجر
✅️لوکیشن و دسترسی عالی| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",tehran,qeytariyeh,0,500000000,30000000,real-estate-business,"['https://s100.divarcdn.com/static/videos/thumbnails/6fe11481-a9a8-4f71-9c32-920bc67e5958.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/1JBphNWwkx7A50WxghoiAQ/e24a0089-271d-43f0-a4aa-9c1101e2b4af.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/HVG5274wg2ajSyiQruym1A/2ed7adc1-b1c8-4be5-92b0-0ef7c678e8f0.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/UGH0dnB5VN5zqTgQWKsHlQ/645bf1a9-c763-48ae-9519-a0ec221e2ccb.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/io5kULWDGVAdDmUOO_mbiw/120491ac-4bd6-4501-96dc-d43118064524.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/1alH67sw0iNXeiOwI6cH-w/2bca3df4-a392-4529-9af4-5dab4c844d23.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/Myn4yPAMsrAK0P_WlzmFug/1c576d44-315c-4a61-a73b-b6ee105809d0.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/slLUb3d-GR-o81nsE4Dmcw/5d8d1b00-679a-4847-8947-f8c13a85927b.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/fisX7L_nibrcQ8ZVDpX0rQ/9710d074-3fe4-4245-9bc3-5e0b7d946098.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/THQN8QyN4jLLBpIlLGfUYQ/52139d99-98b4-4938-8651-2f4694f7775b.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/ljSYzT-17ToMd_JeqmvGsA/504800e3-1fcf-46ba-8d68-f8ff4e376046.jpg']",1386,2,95,,دارد,دارد,دارد,3,,,شمالی,بازسازی شده,ندارد,ایرانی و فرنگی,سنگ,کولر آبی,شوفاژ,موتورخانه
gZKKGS9Q,کلبه جنگلی,temporary-rent,villa,villa,06-8-2024,"کلبه جنگلی|اجارهٔ کوتاه مدت ویلا و باغ|ماسال|خرید و فروش فاصله تا شهر ده دقیقه تا ییلاقات ماسال نیم ساعت سوپر مارکت سر کوچه یه کوچه خاکی صد متری داره
چند هزار متر حیاط مشترک با مالک| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",masal,,0,0,0,personal,"['https://s100.divarcdn.com/static/photo/afra/post/-qvkJDRs16iS75inhKmd8g/431600fa-5144-41e2-888c-8c04e072dad2.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/CpjqlaP6PjYZm5K5nQNqTw/d88b91b3-e9fd-4eab-a1eb-78c66c1a334e.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/rc0R_MwOdOccPjz9bKEcAA/f0e81ace-a98c-4999-88f4-1eada46e4b1b.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/OMRDgO4v5eqiunoeSeWbKQ/6bcb5207-7548-4610-9c27-f87a8beb7619.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/0YtacBrsQxrX4HCCdnZZWA/0f34df13-f6d2-45a9-a63f-131d6cab187e.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/YIpHmyvxa3mkFXyYHnR4Xg/7b5153ed-15b7-4996-a458-831a1dff64f0.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/PhZMNyTFfHShRROVPwLjhQ/f95d71c5-742f-42f3-adec-3c95c80abbd8.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/Ihg6-L6oOcOI_IFZm6ALVg/439b48d3-5ed5-44bb-a227-dd3e16b3d33e.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/gK4Kri3j3uCpeK99iVHmfw/f5e8e50a-270d-4cdf-b454-9ed519bc28f2.jpg']",,1,90,"{'latitude': 37.326437347986, 'longitude': 49.096518794918}",,,,,,,,,,,,,,
gZkKqZ8Z,۷۰متری فول امکانات خوش نقشه بدون پرتی سندتکبرگ,residential-sell,apartment-sell,apartment-sell,27-7-2024,"۷۰متری فول امکانات خوش نقشه بدون پرتی سندتکبرگ|فروش آپارتمان|اندیشه|خرید و فروش «یا رَبَّ العالمین»
۷۵متر
طبقه سوم
۶واحدی
دوخواب
نما سنگ
پارکینگ مشاع
فول بازسازی


مبلغ:سیصد میلیون در رهن مستاجر میباشد

بازدید با هماهنگی

✴️✴️✴️✴️✴️✴️✴️✴️✴️
قیمت کل:سه میلیارد تومان

سندآزاد
هماهنگی با خانم ستوده مشاور املاک کادوس شعبه یک.| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",andisheh-new-town,,3000000000,0,0,real-estate-business,"['https://s100.divarcdn.com/static/videos/thumbnails/38f6e44e-1d91-43c5-a58e-0f1e3d7a878c.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/RMnf64LhVpW9EdV_cV4hnw/69bd331e-9c47-4d66-a4fc-ca8c3e3a9cf6.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/--LEqSrUnHa9cIkI7-dtag/020d5b63-febf-41d4-a434-37bde5472c2b.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/a-daHDLgM3BIQVq9CunsRQ/3f890d03-77d6-4265-9134-d311e8e5785c.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/DDlT1YbAU3KXFrI_QKDZeQ/9863d271-e6e9-43c1-b9ff-0622b97319a2.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/Mu8hwCMgyKMm3takNeDB-w/dbeb4113-11d4-4070-9dd8-f927f692c0d3.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/z4FY9QWAiPGVqXW4TX0ytA/3a6cabac-91d8-41ec-8765-8a40142710ad.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/5MB-MZM5LVOU5CZCi566Aw/6aeb8bc0-6b28-4ece-860c-83eb5e20288f.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/S9mU0tEIa3KQghgXIcKxAg/5238951a-7415-4699-84ce-ae9ccf243912.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/XO45zFz4VC2yt590wub3GA/64749b0f-61bc-4228-a344-61041894167c.jpg']",1397,2,75,"{'latitude': 35.687702, 'longitude': 51.01936}",ندارد,دارد,دارد,,,تک‌برگ,,,دارد,ایرانی,سرامیک,کولر آبی,شوفاژ,پکیج
gZkmPD_s,زمین ییلاقی نزدیک به بافت,residential-sell,plot-old,plot-old,27-7-2024,"زمین ییلاقی نزدیک به بافت|فروش زمین و کلنگی|علی‌آباد کتول|خرید و فروش زمین در روستای زیبا و توریستی میان رستاق 
 آینده دار و نزدیک به بافت ، با ویوی ابدی ، در اطراف زمین باغ احداث شده ، متراژ  زمین ۲۵۰ متر با ۱۱ متر دهنه 
شماره تماس : ***********| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",aliabad-katul,,525000000,0,0,personal,"['https://s100.divarcdn.com/static/photo/afra/post/vkWHrAiya6U__drLyJy08Q/ff9718b8-392c-4063-809b-185f9987c8c3.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/QZij7tPyqLqnxgItB4M_1g/0d717ad2-3bb8-4dcf-84f0-d6108df493b1.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/qm-oQIAV9vyxrBbxAlhUBg/bc9fa628-ee34-45d8-93ca-7a872e9b354e.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/SB9N3Qc9zzrBSTLJp8p7Cg/b18555d8-3ae8-43d7-8c51-c8e825e99351.jpg']",,,,"{'latitude': 36.916321425795, 'longitude': 54.887130556549}",,,,,,,,,,,,,,
gZkmqvAt,دوخوابه بنفشه,temporary-rent,suite-apartment,suite-apartment,27-7-2024,دوخوابه بنفشه|اجارهٔ کوتاه مدت آپارتمان و سوئیت|دالخانی|خرید و فروش واحد در منطقه روستایی قرار دارد در کوچه آرام و دنج فاصله تا سوپر و نانوایی و بانک کمتر از دو دقیقه فاصله تا دریا 10دقیقه فاصله تا جنگل 15دقیقه ورود حیوان خانگی ممنوع| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار,dalkhani,,0,0,0,personal,"['https://s100.divarcdn.com/static/photo/afra/post/RD2itZjyifI0dXrA9m67ag/392f857c-6201-44bd-b1e0-76fa25cf1e87.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/RjgAEV5dMH-F8hTbCPEcVQ/237d9103-808b-43e7-b93c-b9116a9c7518.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/9yZmAsNZzrhkMFE-0kvHgA/075b8990-1432-4a37-ba6f-8b80c8737dc2.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/rcIVs-mE2I93hwWwFY-ktA/3442255a-8762-4d1a-8526-8eeb280f124b.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/C57lQfUdSo2qBAzdVgY_mA/cdbcafae-bd16-4c89-8d66-0ab8a2bc9fa2.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/_moiYWNTuhNrkoDhgsfw3Q/544994d3-45d4-4c52-8c27-7985759b6f4c.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/MDhHJgD1iXL74GmGfepuXw/07cb1fbf-5813-490a-a85b-f9d84af78224.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/zKnC1wr30Ow4gLdh8Bl7Tg/b35f24ea-05ce-4b89-9051-2ad16cb81241.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/YnC_a_Dis_QYlg_rRkXKWQ/99a06744-eea0-4819-a50d-387904242261.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/5fCSvpDdY-pTw1tgLxrNgQ/e61684ec-385f-4252-a26e-158d3266f283.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/zrLkvtWEqG5qrc81dNf1Mw/c3b0e276-7b8c-42f3-b349-26c788aed07e.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/GpgIdNZal4-22pS26KI4rg/25d16343-b87d-486c-a236-3d8d08011674.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/9u075A5pcEYixpn_r1PFnA/8fb632db-e374-45ab-9db9-cc07084cc39b.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/O60dnjUva3XRPklcdZol5A/7ca3f37a-d4ef-4af5-9c71-2f742a4a8f59.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/duzF-ovtvmxifvYRZ60aUQ/42b80dc2-29bb-40a8-8dc5-5d827c11c3cc.jpg']",,2,110,"{'latitude': 36.834381435648, 'longitude': 50.740361715953}",,,,,,,,,,,,,,
gZKqKaTk,اجاره ویلا دربست نوساز تمیز,temporary-rent,villa,villa,06-8-2024,اجاره ویلا دربست نوساز تمیز|اجارهٔ کوتاه مدت ویلا و باغ|چالوس|خرید و فروش ویلا ۳خوابه ۱خواب مستر.دارایه۸۰۰ متر فضایه سبز و حیاط.فاصله تا دریا۱کیلومتر تا جنگل و مرکز شه ۳کیلومتر| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار,chalus,,0,0,0,personal,"['https://s100.divarcdn.com/static/photo/afra/post/72yRtDZN5F6UB_W4MOj1XQ/7f4b0eea-b922-4160-9dbc-e8050686d030.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/MjDNW-fmcisoJBSR0aIY8w/511007e4-0158-46d8-8414-4dc3d7e8fa74.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/EVFjQ_WbUhEyCvcOaM4KQQ/702dde42-7f6b-4fcf-88b8-dcde2b18c314.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/oGb_oONfeU6mNlwX5QwJhQ/2afe7e4d-4678-47ec-83b8-8a7543e17566.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/al80Cts6LqhXOn8KgYTCcQ/3ccb6924-7b3c-445b-9bdd-df3e51b5c5b7.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/zfpTaem0VcBbzjHmgpEthg/c6dee5aa-ac19-4f89-8abc-896b8b513873.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/0WW8aDiXI-EYLRTFXYB9qQ/f455e413-397a-4734-b53d-355fdeab237d.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/geiwAQJLDXYyu9kMjmEveQ/1e244a31-c42c-4f9f-bac2-604acdcbc27e.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/10Zme9Lz_JDT7Eg4A9tcMg/067e4e50-9f86-4914-87f4-2a69466eacf2.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/wSLaoJ2V_aHCORYfDTUP3A/42f465a7-3cf2-40f9-a0bc-65f5bbe63c87.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/rBJlNqyhjVxeB4NNgpbuoA/6d5a0ce3-4882-42bb-8eb1-b3f3ee49827f.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/badC4DK5NhG1GnxsU7husg/9f8777fb-c0a1-4689-8732-8c64118c47ef.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/f4iknK03g028JIg0Ga6I5g/3a8427ad-0d4d-4392-a1ec-d492b8b122ce.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/HHOjVVNzP9DzNg6wHp4Lkg/317a9415-2558-4d83-a4d9-670e4fe5ad84.jpg']",,3,200,"{'latitude': 36.67672182930237, 'longitude': 51.39971700731521}",,,,,,,,,,,,,,
gZkuOf9v,آپارتمان ۸۴ متری،فول امکانات،۲خواب،فاز۴,residential-rent,apartment-rent,apartment-rent,27-7-2024,"آپارتمان ۸۴ متری،فول امکانات،۲خواب،فاز۴|اجارهٔ آپارتمان|پرند|خرید و فروش ✨هوالرزاق✨ 

 ✔️✔️لوکیشن واحد:فاز ۴ بحر چهاربانده✔️✔️

✅  تخلیه به روز✅  

▪️امکانات واحد▪️ ✅️دارای:پکیج،رادیاتور،کولرآبی،گاز رومیزی،کابینت ام دی اف فول،کمد دیواری،هود لمسی،درب و پنجره،شیرآلات کامل،درب ضد سرقت و…✅  

▪️(بسیار شیک)  

▪️▪️امنیت فوق العاده بالا▪️▪️  

⚜️مدیریت قوی/رسیدگی مداوم به بلوک⚜️ 

▪️مشاعات تمیز انشعابات جدا ▪️

▪️سالن پرده خور/نورگیر بینظیر▪️

 ▪️ پارکینگ محوطه ▪️


  ✔️✔️✔️✔️تاکسی خور✔️✔️✔️✔️   
⭕️قیمت بسیار مناسب میباشد لطفا برای وقت هم ارزش قائل باشیم .   
✔️عکس ها متعلق به خود واحد میباشد.  

▪️با همکار همکاری نمیگردد▪️  

⭕️دسترسی عالی به تمامی امکانات رفاهی از جمله تمامی مراکز خرید و…  

✔️ املاک کارشناسان شهرپرند✔️  

‼️بانک اطلاعات املاک رهن واجاره باهرسلیقه وشرایط.

 ▪️مدیر تخصصی در امر فروش و اجاره

▪️▪️کارشناس افشار▪️▪️  

▪️آدرس دفتر:پرند فاز۲ ((میدان استقلال))| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",parand-city,,0,150000000,800000,real-estate-business,"['https://s100.divarcdn.com/static/photo/afra/post/UfM3ZgR9iXG5-zRNxRtgaA/16F0556A-CB7E-4B10-BF82-5BB4747F8792.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/TeLYB3StnPWSb_h2L7D6-w/908C9B1A-8C1D-4048-9E6C-D2D3EEE7BF3B.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/Z3hCAS12GE6ZhK8SuOmMRw/0743425C-F3BA-49B1-B7EC-CD610A8FD62E.jpg']",1395,2,84,"{'latitude': 35.482223510742, 'longitude': 50.96061706543}",دارد,دارد,ندارد,,,,,,دارد,ایرانی,سرامیک,کولر آبی,شوفاژ,پکیج
gZkuOs4R,آپارتمان خوش نقشه شهر جدید پرند,residential-sell,apartment-sell,apartment-sell,27-7-2024,"آپارتمان خوش نقشه شهر جدید پرند|فروش آپارتمان|پرند|خرید و فروش «به نام خدا»

☑️زنگ خطر!
☑️بهترین زمان برای خانه دار شدن میدونی چرا؟

 ✅افزایش قیمت بعد از انتخابات آمریکا✅

⬇️۷۸متر
⬇️دو خواب
⬇️فول تمیز
⬇️دسترسی به مترو و قطار و مراکز تفریحی سرزمین ایرانیان و پرند مال
⬇️بازدید=خرید
⬇️ مبلغ 140 واحد رهن کامل هستش

✨فایل های مشابه هم در فاز های مختلف موجود هست✨

✨جهت مشاوره رایگان و اطلاعات بیشتر تماس حاصل فرمایید

«مشاور: رضائی»| سایت ثبت آگهی، نیازمندی و خرید و فروش دیوار",parand-city,,1050000000,0,0,real-estate-business,"['https://s100.divarcdn.com/static/photo/afra/post/gettlcE9HKdtAQg2Zb8Isw/936dec49-4e38-4a0a-a155-3f20ce1041d0.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/zvpTZXu3hIQy3xr1C2z7RQ/79ab39b1-7538-47f1-a29d-472da423cb6e.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/_3il-UD2Digpo9s3RFnXiQ/8698dfa0-f6e0-4c10-a07c-06bf0e330937.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/HL95slVB5p44UHP1Xo3P2Q/4caf91d5-629f-49d2-a4ec-67cf55d1433b.jpg', 'https://s100.divarcdn.com/static/photo/afra/post/bdUYDw7ABrcC2Ez_DltVNQ/973af93f-7b58-4f9a-8540-b3cb6d8c799f.jpg']",1401,2,78,"{'latitude': 35.500305, 'longitude': 50.91241}",,,,,,,,,,,,,,
